Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2025-12-25 18:15:48 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Dumbbell Kickbacks, 8,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-25 18:15:48 +0000,Dumbbell Kickbacks, 8,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-25 18:15:48 +0000,Dumbbell Kickbacks, 10,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-25 18:15:48 +0000,Dumbbell Kickbacks, 11,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-25 18:15:48 +0000,Barbell Bench Press, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Barbell Bench Press, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Barbell Bench Press, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Barbell Bench Press, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Barbell Bench Press, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Machine Leg Press, 8,91.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-25 18:15:48 +0000,Machine Leg Press, 8,127.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Machine Leg Press, 8,131.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Machine Leg Press, 8,131.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Machine Leg Press, 8,131.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-25 18:15:48 +0000,Hammerstrength Incline Chest Press, 8,18.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-12-25 18:15:48 +0000,Hammerstrength Incline Chest Press, 15,29.3,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-25 18:15:48 +0000,Hammerstrength Incline Chest Press, 15,29.3,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-25 18:15:48 +0000,Hammerstrength Incline Chest Press, 13,29.3,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-23 17:36:14 +0000,Glute Kickback Machine, 8,41.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-12-23 17:36:14 +0000,Glute Kickback Machine, 12,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-23 17:36:14 +0000,Glute Kickback Machine, 12,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-23 17:36:14 +0000,Glute Kickback Machine, 12,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-23 17:36:14 +0000,Machine Leg Press, 10,82.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-23 17:36:14 +0000,Machine Leg Press, 12,109.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Leg Press, 12,109.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Leg Press, 12,109.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Leg Press, 12,113.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Leg Extension, 8,36.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-23 17:36:14 +0000,Leg Extension, 8,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Leg Extension, 8,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Leg Extension, 9,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Leg Extension, 9,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Hip Adductor, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Hip Adductor, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Hip Adductor, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Hip Abductor, 10,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Hip Abductor, 10,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Hip Abductor, 10,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Hip Abductor, 10,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Rear Delt Fly, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-23 17:36:14 +0000,Machine Rear Delt Fly, 8,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Rear Delt Fly, 8,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Rear Delt Fly, 9,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Machine Rear Delt Fly, 9,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Bent Over Barbell Row, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Bent Over Barbell Row, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Bent Over Barbell Row, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-23 17:36:14 +0000,Bent Over Barbell Row, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Dumbbell Row, 6,18.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 14:19:47 +0000,Dumbbell Row, 6,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 14:19:47 +0000,Dumbbell Row, 10,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 14:19:47 +0000,Dumbbell Row, 10,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 14:19:47 +0000,Concentration Curl, 5,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 14:19:47 +0000,Concentration Curl, 5,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 14:19:47 +0000,Concentration Curl, 5,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 14:19:47 +0000,Concentration Curl, 5,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 14:19:47 +0000,Concentration Curl, 5,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 14:19:47 +0000,Machine Shoulder Press, 8,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Machine Shoulder Press, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Machine Shoulder Press, 10,29.3,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Machine Shoulder Press, 10,29.3,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Machine Bicep Curl, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-22 14:19:47 +0000,Machine Bicep Curl, 6,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Machine Bicep Curl, 6,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Machine Bicep Curl, 5,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Lat Pulldown, 8,32.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-22 14:19:47 +0000,Lat Pulldown, 6,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Lat Pulldown, 6,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Lat Pulldown, 6,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Lat Pulldown, 6,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Machine Tricep Dip, 8,36.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-22 14:19:47 +0000,Machine Tricep Dip, 8,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Machine Tricep Dip, 8,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Machine Tricep Dip, 8,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Machine Tricep Dip, 8,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 14:19:47 +0000,Hammerstrength Incline Chest Press, 8,23.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-12-22 14:19:47 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 14:19:47 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 14:19:47 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 09:15:04 +0000,Cycling, 0,0.0,2142.0,12156.2998046875,0.0,0.0,false,, 0.0
2025-12-21 09:39:56 +0000,Cycling, 0,0.0,4408.0,23472.19921875,0.0,0.0,false,, 0.0
2025-12-20 10:50:03 +0000,Cycling, 0,0.0,4927.0,28778.099609375,0.0,0.0,false,, 0.0
2025-12-20 08:49:41 +0000,Machine Leg Press, 10,113.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Leg Press, 10,113.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Leg Press, 10,113.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Leg Press, 10,113.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Leg Press, 10,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Leg Extension, 8,41.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-20 08:49:41 +0000,Leg Extension, 10,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Leg Extension, 10,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Leg Extension, 10,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Hip Adductor, 8,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Hip Adductor, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Hip Adductor, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Hip Adductor, 10,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Hip Abductor, 12,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Hip Abductor, 12,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Hip Abductor, 12,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Hip Abductor, 12,66.3,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Hammerstrength Incline Chest Press, 8,18.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-12-20 08:49:41 +0000,Hammerstrength Incline Chest Press, 8,25.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-20 08:49:41 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-20 08:49:41 +0000,Hammerstrength Incline Chest Press, 8,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-20 08:49:41 +0000,Hammerstrength Incline Chest Press, 8,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-20 08:49:41 +0000,Machine Shoulder Press, 10,29.3,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Shoulder Press, 10,29.3,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Machine Shoulder Press, 8,29.3,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Ab Crunch Machine, 10,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Ab Crunch Machine, 10,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-20 08:49:41 +0000,Ab Crunch Machine, 10,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Barbell Bench Press, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Barbell Bench Press, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Barbell Bench Press, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Barbell Bench Press, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Machine Rear Delt Fly, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-19 17:37:51 +0000,Machine Rear Delt Fly, 8,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Machine Rear Delt Fly, 8,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Machine Rear Delt Fly, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Machine Rear Delt Fly, 9,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Machine Fly, 8,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Machine Fly, 8,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Machine Fly, 8,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Machine Fly, 8,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Dumbbell Kickbacks, 10,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 17:37:51 +0000,Dumbbell Kickbacks, 10,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 17:37:51 +0000,Dumbbell Kickbacks, 10,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 17:37:51 +0000,Cable Row, 8,35.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-19 17:37:51 +0000,Cable Row, 5,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Cable Row, 5,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Cable Row, 7,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Cable Row, 7,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Hammerstrength Incline Chest Press, 8,23.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-12-19 17:37:51 +0000,Hammerstrength Incline Chest Press, 10,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 17:37:51 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 17:37:51 +0000,Hammerstrength Incline Chest Press, 7,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 17:37:51 +0000,Machine Shoulder Press, 7,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Machine Shoulder Press, 7,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Machine Tricep Dip, 12,41.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-19 17:37:51 +0000,Machine Tricep Dip, 12,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Machine Tricep Dip, 12,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 17:37:51 +0000,Machine Tricep Dip, 12,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Machine Leg Press, 8,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Machine Leg Press, 6,127.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Machine Leg Press, 6,127.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Machine Leg Press, 6,127.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Machine Leg Press, 8,127.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Leg Extension, 8,41.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-17 17:13:54 +0000,Leg Extension, 12,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Leg Extension, 12,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Leg Extension, 12,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Dumbbell Row, 6,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Dumbbell Row, 6,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Dumbbell Row, 6,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Dumbbell Row, 6,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Dumbbell Row, 8,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Dumbbell Kickbacks, 8,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Dumbbell Kickbacks, 8,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Dumbbell Kickbacks, 10,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Dumbbell Kickbacks, 8,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Concentration Curl, 5,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Concentration Curl, 5,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Concentration Curl, 5,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Concentration Curl, 5,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 17:13:54 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Cable Row, 8,45.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-17 17:13:54 +0000,Cable Row, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Cable Row, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Cable Row, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Machine Tricep Dip, 8,46.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-17 17:13:54 +0000,Machine Tricep Dip, 10,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Machine Tricep Dip, 10,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 17:13:54 +0000,Machine Tricep Dip, 8,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-16 16:05:50 +0000,Cycling - Stationary, 0,0.0,3975.0,28179.599609375,0.0,0.0,false,, 0.0
2025-12-15 17:46:32 +0000,Glute Kickback Machine, 8,41.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-12-15 17:46:32 +0000,Glute Kickback Machine, 10,70.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 17:46:32 +0000,Glute Kickback Machine, 10,70.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 17:46:32 +0000,Glute Kickback Machine, 10,70.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 17:46:32 +0000,Machine Leg Press, 10,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Machine Leg Press, 10,113.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Machine Leg Press, 10,113.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Machine Leg Press, 12,113.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Machine Leg Press, 12,113.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Machine Tricep Dip, 8,46.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-15 17:46:32 +0000,Machine Tricep Dip, 12,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Machine Tricep Dip, 12,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Machine Tricep Dip, 12,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Hammerstrength Incline Chest Press, 8,23.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-12-15 17:46:32 +0000,Hammerstrength Incline Chest Press, 10,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 17:46:32 +0000,Hammerstrength Incline Chest Press, 10,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 17:46:32 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 17:46:32 +0000,Lat Pulldown, 8,41.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-12-15 17:46:32 +0000,Lat Pulldown, 6,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Lat Pulldown, 6,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Lat Pulldown, 6,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Lat Pulldown, 6,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Lat Pulldown, 6,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Machine Hip Adductor, 15,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Machine Hip Adductor, 15,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Machine Hip Abductor, 12,66.3,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Machine Hip Abductor, 12,66.3,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Machine Hip Abductor, 12,66.3,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Ab Crunch Machine, 12,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Ab Crunch Machine, 12,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 17:46:32 +0000,Ab Crunch Machine, 12,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 14:04:29 +0000,Cycling - Stationary, 0,0.0,4503.0,30666.599609375,0.0,0.0,false,, 0.0
2025-12-13 17:19:07 +0000,Barbell Curl, 7,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-13 17:19:07 +0000,Barbell Curl, 7,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-13 17:19:07 +0000,Barbell Curl, 7,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-13 17:19:07 +0000,Barbell Curl, 7,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-13 17:19:07 +0000,Dumbbell Row, 6,22.0,0.0,0.0,0.0,0.0,false,, 2.0
